Scrip Code,Symbol,Scrip Name,ISIN,Instrument Type
532782,SUTLEJTEX,Sutlej Textiles and Industries Ltd,INE645H01027,Equity
532783,LTFOODS,LT Foods Ltd,INE818H01020,Equity
532784,SOBHA,Sobha Ltd,INE671H01015,Equity
532785,RUCHIRA,Ruchira Papers Ltd,INE803H01014,Equity
532790,TANLA,Tanla Platforms Ltd,INE483C01032,Equity
532794,ZEEMEDIA,Zee Media Corporation Ltd,INE966H01019,Equity
532795,SITINET,Siti Networks Ltd,INE965H01011,Equity
532796,LUMAXTECH,Lumax Auto Technologies Ltd,INE872H01027,Equity
532797,AUTOIND,Autoline Industries Ltd,INE718H01014,Equity
532798,NETWORK18,Network 18 Media & Investments Ltd,INE870H01013,Equity
532799,HUBTOWN,Hubtown Ltd,INE703H01016,Equity
532800,TV18BRDCST,TV18 BROADCAST LTD.,INE886H01027,Equity
532801,CTE,Cambridge Technology Enterprises Ltd,INE627H01017,Equity
532804,TIIL,Technocraft Industries (India) Ltd,INE545H01011,Equity
532805,REDINGTON,Redington Ltd,INE891D01026,Equity
532806,AICHAMP,AI Champdany Industries Ltd,INE768E01024,Equity
532807,CINELINE,Cineline India Ltd,INE704H01022,Equity
532808,PGIL,Pearl Global Industries Ltd,INE940H01022,Equity
532809,FSL,Firstsource Solutions Ltd,INE684F01012,Equity
532810,PFC,Power Finance Corporation Ltd,INE134E01011,Equity
532811,AHLUCONT,Ahluwalia Contracts (India) Ltd,INE758C01029,Equity
532812,TFL,Transwarranty Finance Ltd,INE804H01012,Equity
532814,INDIANB,Indian Bank,INE562A01011,Equity
532815,SMSPHARMA,SMS Pharmaceuticals Ltd,INE812G01025,Equity
532817,ORIENTALTL,Oriental Trimex Ltd,INE998H01012,Equity
532820,ELAND,E-Land Apparel Ltd,INE311H01018,Equity
532822,IDEA,Vodafone Idea Ltd,INE669E01016,Equity
532825,JAGJANANI,Jagjanani Textiles Ltd,INE702H01018,Equity
532826,RAJTV,Raj Television Network Ltd,INE952H01027,Equity
532827,PAGEIND,Page Industries Ltd,INE761H01022,Equity
532828,AMDIND,AMD Industries Ltd,INE005I01014,Equity
532829,LEHAR,Lehar Footwears Ltd,INE976H01018,Equity
532830,ASTRAL,Astral Ltd,INE006I01046,Equity
532832,EMBDL,Embassy Developments Ltd,INE069I01010,Equity
532834,CAMLINFINE,Camlin Fine Sciences Ltd,INE052I01032,Equity
532835,ICRA,ICRA Ltd,INE725G01011,Equity
532839,DISHTV,Dish TV India Ltd,INE836F01026,Equity
532841,SAHYADRI,Sahyadri Industries Ltd,INE280H01015,Equity
532842,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Ltd,INE917H01012,Equity
532843,FORTIS,Fortis Healthcare Ltd,INE061F01013,Equity
532845,TGBHOTELS,TGB Banquets and Hotels Ltd,INE797H01018,Equity
532847,HILTON,Hilton Metal Forging Ltd,INE788H01017,Equity
532848,DELTACORP,Delta Corp Ltd,INE124G01033,Equity
532850,MICEL,MIC Electronics Ltd,INE287C01037,Equity
532851,INSECTICID,Insecticides (India) Ltd,INE070I01018,Equity
532853,ASAHISONG,Asahi Songwon Colors Ltd,INE228I01012,Equity
532855,HARYNACAP,Haryana Capfin Ltd,INE928H01019,Equity
532856,TIMETECHNO,Time Technoplast Ltd,INE508G01029,Equity
532859,HGS,Hinduja Global Solutions Ltd,INE170I01016,Equity
532864,NELCAST,Nelcast Ltd,INE189I01024,Equity
532866,QUINTEGRA,Quintegra Solutions Ltd,INE033B01011,Equity
532867,V2RETAIL,V2 Retail Ltd,INE945H01013,Equity
532868,DLF,DLF Ltd,INE271C01023,Equity
532869,TARMAT,Tarmat Ltd,INE924H01018,Equity
532870,ANKITMETAL,Ankit Metal & Power Ltd,INE106I01010,Equity
532872,SPARC,Sun Pharma Advanced Research Company Ltd,INE232I01014,Equity
532873,HDIL,Housing Development and Infrastructure Ltd,INE191I01012,Equity
532875,ADSL,Allied Digital Services Ltd,INE102I01027,Equity
532878,ALPA,Alpa Laboratories Ltd,INE385I01010,Equity
532879,SSLEL,Sir Shadi Lal Enterprises Ltd,INE117H01019,Equity
532880,OMAXE,Omaxe Ltd,INE800H01010,Equity
532884,REFEX,Refex Industries Ltd,INE056I01025,Equity
532885,CENTRALBK,Central Bank of India,INE483A01010,Equity
532886,SELMC,SEL Manufacturing Company Ltd,INE105I01020,Equity
532887,NEUEON,Neueon Corporation Ltd,INE333I01044,Equity
532888,ASIANTILES,Asian Granito India Ltd,INE022I01019,Equity
532889,KPRMILL,K.P.R. Mill Limited,INE930H01031,Equity
532890,TAKE,Take Solutions Ltd,INE142I01023,Equity
532891,PURVA,Puravankara Ltd,INE323I01011,Equity
532892,MOTILALOFS,Motilal Oswal Financial Services Ltd,INE338I01027,Equity
532893,VTMLTD,VTM Ltd,INE222F01029,Equity
532894,INDOWIND,Indowind Energy Ltd,INE227G01018,Equity
532895,NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd,INE245I01016,Equity
532896,MAGNUM,Magnum Ventures Ltd,INE387I01016,Equity
532898,POWERGRID,Power Grid Corporation of India Ltd,INE752E01010,Equity
532899,KSCL,Kaveri Seed Company Ltd,INE455I01029,Equity
532900,PAISALO,Paisalo Digital Ltd,INE420C01059,Equity
532902,CCCL,Consolidated Construction Consortium Ltd,INE429I01024,Equity
532904,SUPREMEINF,Supreme Infrastructure India Ltd,INE550H01011,Equity
532906,MAANALU,Maan Aluminium Ltd,INE215I01027,Equity
532907,IL&FSENGG,IL&FS Engineering and Construction Company Ltd,INE369I01014,Equity
532911,PARLEIND,Parle Industries Ltd,INE272G01014,Equity
532915,RELIGARE,Religare Enterprises Ltd,INE621H01010,Equity
532916,BVCL,Barak Valley Cements Ltd,INE139I01011,Equity
532918,RATHIBAR,Rathi Bars Ltd,INE575I01016,Equity
532921,ADANIPORTS,Adani Ports and Special Economic Zone Ltd,INE742F01042,Equity
532922,EDELWEISS,Edelweiss Financial Services Ltd,INE532F01054,Equity
532923,RGL,Renaissance Global Ltd,INE722H01024,Equity
532924,KOLTEPATIL,Kolte-Patil Developers Ltd,INE094I01018,Equity
532925,KAUSHALYA,Kaushalya Infrastructure Development Corporation Ltd,INE234I01028,Equity
532926,JYOTHYLAB,Jyothy Labs Ltd,INE668F01031,Equity
532927,ECLERX,eClerx Services Ltd,INE738I01010,Equity
532928,TARIL,Transformers and Rectifiers (India) Ltd,INE763I01026,Equity
532929,BRIGADE,Brigade Enterprises Ltd,INE791I01019,Equity
532930,BGRENERGY,BGR Energy Systems Ltd,INE661I01014,Equity
532931,BURNPUR,BURNPUR CEMENT LTD.,INE817H01014,Equity
532932,MANAKSIA,Manaksia Ltd,INE015D01022,Equity
532933,PORWAL,Porwal Auto Components Ltd,INE386I01018,Equity
532934,PPAP,PPAP Automotive Ltd,INE095I01015,Equity
532935,ARIES,Aries Agro Ltd,INE298I01015,Equity
532937,KUANTUM,Kuantum Papers Ltd,INE529I01021,Equity
532939,RPOWER,Reliance Power Ltd,INE614G01033,Equity
532940,JKIL,J. Kumar Infraprojects Ltd,INE576I01022,Equity
532941,CORDSCABLE,Cords Cable Industries Ltd,INE792I01017,Equity
532942,KNRCON,KNR Constructions Ltd,INE634I01029,Equity
532944,ONMOBILE,OnMobile Global Ltd,INE809I01019,Equity
532945,SEPC,SEPC Ltd,INE964H01014,Equity
532946,BANG,Bang Overseas Ltd,INE863I01016,Equity
532947,IRB,IRB Infrastructure Developers Ltd,INE821I01022,Equity
532951,GSS,GSS Infotech Ltd,INE871H01011,Equity
532952,NAHARCAP,Nahar Capital and Financial Services Ltd,INE049I01012,Equity
532953,VGUARD,V-Guard Industries Ltd,INE951I01027,Equity
532955,RECLTD,REC Ltd,INE020B01018,Equity
532957,GOKAKTEX,Gokak Textiles Ltd,INE642I01014,Equity
532960,DHANI,Dhani Services Ltd,INE274G01010,Equity
532966,TITAGARH,Titagarh Rail Systems Ltd,INE615H01020,Equity
532967,KIRIINDUS,Kiri Industries Ltd,INE415I01015,Equity
532974,BIRLAMONEY,Aditya Birla Money Ltd,INE865C01022,Equity
532975,TELOGICA,Telogica Ltd,INE778I01024,Equity
532976,JAIBALAJI,Jai Balaji Industries Ltd,INE091G01026,Equity
532977,BAJAJ-AUTO,Bajaj Auto Ltd,INE917I01010,Equity
532978,BAJAJFINSV,Bajaj Finserv Ltd,INE918I01026,Equity
532980,GOKUL,Gokul Refoils & Solvent Ltd,INE020J01029,Equity
532983,RPGLIFE,RPG Life Sciences Ltd,INE105J01010,Equity
532985,SENSEX1,Kotak S&P BSE Sensex ETF,INF174KA1JD7,Equity
532986,NIRAJ,Niraj Cement Structurals Ltd,INE368I01016,Equity
532987,RBL,RANE BRAKE LINING LTD.,INE244J01017,Equity
532988,RANEENGINE,RANE ENGINE VALVE LTD.,INE222J01013,Equity
532989,BAFNAPH,Bafna Pharmaceuticals Ltd,INE878I01022,Equity
532992,CHLLTD,CHL Ltd,INE790D01020,Equity
532993,SEJALLTD,Sejal Glass Ltd,INE955I01044,Equity
532994,ARCHIDPLY,Archidply Industries Ltd,INE877I01016,Equity
532998,LOTUSEYE,Lotus Eye Hospital And Institute Ltd,INE947I01017,Equity
533001,SOMICONVEY,Somi Conveyor Beltings Ltd,INE323J01019,Equity
533007,LGBFORGE,LGB Forge Ltd,INE201J01017,Equity
533012,LPDC,Landmark Property Development Company Ltd,INE197J01017,Equity
533014,SICAGEN,Sicagen India Ltd,INE176J01011,Equity
533018,SIMPLXMIL,Simplex Mills Company Ltd,INE457H01027,Equity
533019,SIMPLXPAP,Simplex Papers Ltd,INE456H01029,Equity
533022,20MICRONS,20 Microns Ltd,INE144J01027,Equity
533023,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd,INE342J01019,Equity
533029,ALKALI,Alkali Metals Ltd,INE773I01017,Equity
533033,ISGEC,ISGEC Heavy Engineering Ltd,INE858B01029,Equity
533047,IMFA,Indian Metals & Ferro Alloys Ltd,INE919H01018,Equity
533048,TPHQ,Teamo Productions HQ Ltd,INE065J01024,Equity
533056,VEDAVAAG,VEDAVAAG Systems Ltd,INE359B01010,Equity
533078,MANJEERA,MANJEERA CONSTRUCTIONS LTD.,INE320D01018,Equity
533080,MOLDTKPAC,Mold-Tek Packaging Ltd,INE893J01029,Equity
533088,MHRIL,Mahindra Holidays & Resorts India Ltd,INE998I01010,Equity
533090,EXCEL,Excel Realty N Infra Ltd,INE688J01023,Equity
533093,ROML,Raj Oil Mills Ltd,INE294G01026,Equity
533095,BENGALASM,Bengal & Assam Company Ltd,INE083K01017,Equity
533096,ADANIPOWER,Adani Power Ltd,INE814H01029,Equity
533098,NHPC,NHPC Ltd,INE848E01016,Equity
533100,PEIL,Premier Energy and Infrastructure Ltd,INE429K01012,Equity
533101,SURYAAMBA,Suryaamba Spinning Mills Ltd,INE360J01011,Equity
533104,GLOBUSSPR,Globus Spirits Ltd,INE615I01010,Equity
533106,OIL,Oil India Ltd,INE274J01014,Equity
533107,SWANDEF,Swan Defence And Heavy Industries Ltd,INE542F01020,Equity
533108,BTTL,Bhilwara Technical Textiles Ltd,INE274K01012,Equity
533110,SPSL,Shree Precoated Steels Ltd,INE318K01025,Equity
533121,EXPLEOSOL,Expleo Solutions Ltd,INE201K01015,Equity
533122,RTNPOWER,RattanIndia Power Ltd,INE399K01017,Equity
533137,DEN,Den Networks Ltd,INE947J01015,Equity
533138,ASTEC,Astec Lifesciences Ltd,INE563J01010,Equity
533146,DLINKINDIA,D-Link (India) Ltd,INE250K01012,Equity
533148,JSWENERGY,JSW Energy Ltd,INE121E01018,Equity
533149,YUNIKM,Yunik Managing Advisors Ltd,INE143K01019,Equity
533150,GODREJPROP,Godrej Properties Ltd,INE484J01027,Equity
533151,DBCORP,D. B. Corp Ltd,INE950I01011,Equity
533152,MBLINFRA,MBL Infrastructure Ltd,INE912H01013,Equity
533155,JUBLFOOD,Jubilant FoodWorks Ltd,INE797F01020,Equity
533156,VASCONEQ,Vascon Engineers Ltd,INE893I01013,Equity
533158,THANGAMAYL,Thangamayil Jewellery Ltd,INE085J01014,Equity
533160,DBREALTY,Valor Estate Ltd,INE879I01012,Equity
533161,EMMBI,Emmbi Industries Ltd,INE753K01015,Equity
533162,HATHWAY,Hathway Cable & Datacom Ltd,INE982F01036,Equity
533164,TEXMOPIPES,Texmo Pipes and Products Ltd,INE141K01013,Equity
533166,SUNDARAM,Sundaram Multi Pap Ltd,INE108E01023,Equity
533167,COROENGG,Coromandel Engineering Company Ltd,INE312J01012,Equity
533168,ROSSELLIND,Rossell India Ltd,INE847C01020,Equity
533169,MANINFRA,Man Infraconstruction Ltd,INE949H01023,Equity
533170,TAMBOLIIN,Tamboli Industries Ltd,INE864J01012,Equity
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,INE975G01012,Equity
533179,PERSISTENT,Persistent Systems Ltd,INE262H01021,Equity
533181,ISFT,Intrasoft Technologies Ltd,INE566K01011,Equity
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.,INE516K01024,Equity
533192,KCPSUGIND,KCP Sugar & Industries Corporation Ltd,INE790B01024,Equity
533193,KECL,Kirloskar Electric Company Ltd,INE134B01017,Equity
533202,SATCH,Satchmo Holdings Ltd,INE639K01016,Equity
533203,TARAPUR,Tarapur Transformers Ltd,INE747K01017,Equity
533206,SJVN,SJVN Ltd,INE002L01015,Equity
533208,EMAMIPAP,Emami Paper Mills Ltd,INE830C01026,Equity
533210,KRITINUT,Kriti Nutrients Ltd,INE798K01010,Equity
533212,GKB,GKB Ophthalmics Ltd,INE265D01015,Equity
533217,HMVL,Hindustan Media Ventures Ltd,INE871K01015,Equity
533218,EMAMIREAL,Emami Realty Ltd,INE778K01012,Equity
533227,AHLEAST,Asian Hotels (East) Ltd,INE926K01017,Equity
533229,BAJAJCON,Bajaj Consumer Care Ltd,INE933K01021,Equity
533239,PRAKASHSTL,Prakash Steelage Ltd,INE696K01024,Equity
533248,GPPL,Gujarat Pipavav Port Ltd,INE517F01014,Equity
533252,WELINV,Welspun Investments and Commercials Ltd,INE389K01018,Equity
533257,WAAREEINDO,Indosolar Ltd,INE866K01023,Equity
533259,SASTASUNDR,Sastasundar Ventures Ltd,INE019J01013,Equity
533260,CPCAP,CP Capital Ltd,INE521J01018,Equity
533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,INE416L01017,Equity
533262,RAMKY,Ramky Infrastructure Ltd,INE874I01013,Equity
533263,GREENPOWER,Orient Green Power Company Ltd,INE999K01014,Equity
533267,CANTABIL,Cantabil Retail India Ltd,INE068L01024,Equity
533268,SEATV,Sea TV Network Ltd,INE351L01016,Equity
533269,WABAG,VA Tech Wabag Ltd,INE956G01038,Equity
533270,BEDMUTHA,Bedmutha Industries Ltd,INE844K01012,Equity
533271,ASHOKA,Ashoka Buildcon Ltd,INE442H01029,Equity
533272,JWL,Jupiter Wagons Ltd,INE209L01016,Equity
533273,OBEROIRLTY,Oberoi Realty Ltd,INE093I01010,Equity
533274,PRESTIGE,Prestige Estates Projects Ltd,INE811K01011,Equity
533275,SHAH,Shah Metacorp Ltd,INE482J01021,Equity
533278,COALINDIA,Coal India Ltd,INE522F01014,Equity
533282,GRAVITA,Gravita India Ltd,INE024L01027,Equity
533284,RPPINFRA,R P P Infra Projects Ltd,INE324L01013,Equity
533285,RDBIPL,RDB Infrastructure And Power Ltd,INE245L01028,Equity
533286,MOIL,Moil Ltd,INE490G01020,Equity
533287,ZEELEARN,Zee Learn Ltd,INE565L01011,Equity
533289,KTIL,Kesar Terminals & Infrastructure Ltd,INE096L01025,Equity
533292,A2ZINFRA,A2Z Infra Engineering Ltd,INE619I01012,Equity
533293,KIRLOSENG,Kirloskar Oil Engines Ltd,INE146L01010,Equity
533294,RKDL,Ravi Kumar Distilleries Ltd,INE722J01012,Equity
533295,PSB,Punjab & Sind Bank,INE608A01012,Equity
533296,FMNL,Future Market Networks Ltd,INE360L01017,Equity
533298,SURANASOL,Surana Solar Ltd,INE272L01022,Equity
533301,SHEKHAWATI,Shekhawati Industries Ltd,INE268L01046,Equity
533302,KICL,Kalyani Investment Company Ltd,INE029L01018,Equity
533303,BFINVEST,BF Investment Ltd,INE878K01010,Equity
533306,SUMMITSEC,Summit Securities Ltd,INE519C01017,Equity
533315,INOVSYNTH,Innovassynth Investments Ltd,INE690J01011,Equity
533316,STEL,STEL Holdings Ltd,INE577L01016,Equity
533317,OMKARCHEM,Omkar Speciality Chemicals Ltd,INE474L01016,Equity
533320,JUBLINDS,JUBILANT INDUSTRIES LTD.,INE645L01011,Equity
533326,TEXRAIL,Texmaco Rail & Engineering Ltd,INE621L01012,Equity
533329,INDTERRAIN,Indian Terrain Fashions Ltd,INE611L01021,Equity
533333,FCL,Fineotex Chemical Ltd,INE045J01034,Equity
533336,DHUNINV,Dhunseri Investments Ltd,INE320L01011,Equity
533339,ZENTEC,ZEN Technologies Ltd,INE251B01027,Equity
533343,LOVABLE,Lovable Lingerie Ltd,INE597L01014,Equity
533344,PFS,PTC India Financial Services Ltd,INE560K01014,Equity
533398,MUTHOOTFIN,Muthoot Finance Ltd,INE414G01012,Equity
533400,FCONSUMER,Future Consumer Ltd,INE220J01025,Equity
533407,TRUEGREEN,True Green Bio Energy Ltd,INE672K01025,Equity
533427,VMS,VMS Industries Ltd,INE932K01015,Equity
533451,KARMAENG,Karma Energy Ltd,INE725L01011,Equity
533452,DELPHIFX,Delphi World Money Ltd,INE726L01019,Equity
533470,RUSHIL,Rushil Decor Ltd,INE573K01025,Equity
533477,ENKEIWHEL,Enkei Wheels (India) Ltd,INE130L01014,Equity
533482,KRIDHANINF,Kridhan Infra Ltd,INE524L01026,Equity
533499,BGLOBAL,Bharatiya Global Infomedia Ltd,INE224M01013,Equity
533506,INVENTURE,Inventure Growth & Securities Ltd,INE878H01024,Equity
533519,LTF,L&T Finance Ltd,INE498L01015,Equity
533520,IBULLSLTD,Indiabulls Ltd,INE126M01010,Equity
533540,TREEHOUSE,Tree House Education & Accessories Ltd,INE040M01013,Equity
533543,BROOKS,Brooks Laboratories Ltd,INE650L01011,Equity
533552,RUPA,Rupa & Company Ltd,INE895B01021,Equity
533553,TDPOWERSYS,TD Power Systems Ltd,INE419M01027,Equity
533573,APLLTD,Alembic Pharmaceuticals Ltd,INE901L01018,Equity
533576,VASWANI,Vaswani Industries Ltd,INE590L01019,Equity
533581,PGEL,PG Electroplast Ltd,INE457L01029,Equity
533602,LESHAIND,Lesha Industries Ltd,INE050L01048,Equity
533605,SETUINFRA,Setubandhan Infrastructure Ltd,INE023M01027,Equity
533608,RDBRL,RDB Rasayans Ltd,INE123M01017,Equity
533629,TIJARIA,Tijaria Polypipes Ltd,INE440L01017,Equity
533632,ONELIFECAP,Onelife Capital Advisors Ltd,INE912L01015,Equity
533638,FLEXITUFF,Flexituff Ventures International Ltd,INE060J01017,Equity
533644,UEL,Ujaas Energy Ltd,INE899L01030,Equity
533655,TRITURBINE,Triveni Turbine Ltd,INE152M01016,Equity
533676,INDOTHAI,Indo Thai Securities Ltd,INE337M01021,Equity
533704,ESSARSHPNG,Essar Shipping Ltd,INE122M01019,Equity
533758,APLAPOLLO,APL Apollo Tubes Ltd,INE702C01027,Equity
533761,GPTINFRA,GPT Infraprojects Ltd,INE390G01014,Equity
533896,FERVENTSYN,Fervent Synergies Ltd,INE258M01011,Equity
533941,THOMASCOTT,Thomas Scott (India) Ltd,INE480M01011,Equity
533982,TERASOFT,Tera Software Ltd,INE482B01010,Equity
534060,PMCFIN,PMC Fincorp Ltd,INE793G01035,Equity
534063,FUTSOL,Futuristic Solutions Ltd,INE241F01011,Equity
534064,AIML,Alliance Integrated Metaliks Ltd,INE123D01024,Equity
534076,RHIM,Rhi Magnesita India Ltd,INE743M01012,Equity
534091,MCX,Multi Commodity Exchange of India Ltd,INE745G01035,Equity
534109,PYXISFIN,Pyxis Finvest Ltd,INE883L01018,Equity
534139,SCHNEIDER,Schneider Electric Infrastructure Ltd,INE839M01018,Equity
534190,OLPCL,Olympic Cards Ltd,INE550L01013,Equity
534309,NBCC,NBCC (India) Ltd,INE095N01031,Equity
534312,MTEDUCARE,MT Educare Ltd,INE472M01018,Equity
534328,HEXATRADEX,Hexa Tradex Ltd,INE750M01017,Equity
534338,MAXHEIGHTS,Max heights Infrastucture Ltd,INE393F01010,Equity
534369,TBZ,Tribhovandas Bhimji Zaveri Ltd,INE760L01018,Equity
534392,VSSL,Vardhman Special Steels Ltd,INE050M01012,Equity
534422,LOOKS,Looks Health Services Ltd,INE204N01013,Equity
534425,SPECIALITY,Speciality Restaurants Ltd,INE247M01014,Equity
534532,LYPSAGEMS,Lypsa Gems & Jewellery Ltd,INE142K01011,Equity
534535,META,String Metaverse Ltd,INE958L01026,Equity
534597,RTNINDIA,Rattanindia Enterprises Ltd,INE834M01019,Equity
534598,SAMPANN,Sampann Utpadan India Ltd,INE735M01018,Equity
534600,JTLIND,JTL Industries Ltd,INE391J01032,Equity
534612,AMTL,Advance Metering Technology Ltd,INE436N01029,Equity
534615,NECCLTD,North Eastern Carrying Corporation Ltd,INE553C01016,Equity
534618,WAAREERTL,Waaree Renewable Technologies Ltd,INE299N01021,Equity
534623,JUPITERIN,Jupiter Infomedia Ltd,INE524N01014,Equity
534639,VINAYAKPOL,Vinayak Polycon International Ltd,INE581M01016,Equity
534659,JOINTECAED,Jointeca Education Solutions Ltd,INE131N01018,Equity
534674,DUCON,Ducon Infratechnologies Ltd,INE741L01018,Equity
534675,PROZONER,Prozone Realty Ltd,INE195N01013,Equity
534680,SRGHFL,SRG Housing Finance Ltd,INE559N01010,Equity
534691,COMCL,Comfort Commotrade Ltd,INE456N01019,Equity
534708,SHANTIGURU,Shanti Guru Industries Ltd,INE892L01019,Equity
534732,CASPIAN,Caspian Corporate Services Ltd,INE176N01021,Equity
534733,AERPACE,Aerpace Industries Ltd,INE175N01023,Equity
534741,VIRTUALG,Virtual Global Education Ltd,INE247C01023,Equity
534742,ZUARI,Zuari Agro Chemicals Ltd,INE840M01016,Equity
534748,STEELXIND,Steel Exchange India Ltd,INE503B01021,Equity
534755,TRIOMERC,Trio Mercantile & Trading Ltd,INE234G01022,Equity
534758,CIGNITITEC,Cigniti Technologies Ltd,INE675C01017,Equity
534796,CDG,CDG Petchem Ltd,INE198N01017,Equity
534804,CARERATING,CARE Ratings Ltd,INE752H01013,Equity
534809,PCJEWELLER,PC Jeweller Ltd,INE785M01021,Equity
534816,INDUSTOWER,Indus Towers Ltd,INE121J01017,Equity
534920,COVIDH,Covidh Technologies Ltd,INE899M01020,Equity
534976,VMART,V-Mart Retail Ltd,INE665J01013,Equity
535136,NIBE,NIBE Ltd,INE149O01018,Equity
535204,MUKTA,Mukta Agriculture Ltd,INE160O01031,Equity
535205,MYSTICELE,Mystic Electronics Ltd,INE159O01033,Equity
535267,COMFINCAP,Comfort Fincap Ltd,INE274M01026,Equity
535276,SBISENSEX,SBI Mutual Fund - SBI Sensex ETF,INF200K01VT2,Equity
535279,BMAL,Bothra Metals & Alloys Ltd,INE583M01012,Equity
535322,REPCOHOME,Repco Home Finance Ltd,INE612J01015,Equity
535387,LAKHOTIA,Lakhotia Polyesters (India) Ltd,INE191O01010,Equity
535431,GCMSECU,GCM Securities Ltd,INE168O01026,Equity
535458,NIBL,NRB Industrial Bearings Ltd,INE047O01014,Equity
535514,PRIMECAPM,Prime Capital Market Ltd,INE748D01010,Equity
535566,KIFS,KIFS Financial Services Ltd,INE902D01013,Equity
535601,SREEL,Sreeleathers Ltd,INE099F01013,Equity
535602,SHARDAMOTR,Sharda Motor Industries Ltd,INE597I01028,Equity
535620,BINNYMILLS,Binny Mills Ltd,INE160L01011,Equity
535621,SVGLOBAL,S V Global Mill Ltd,INE159L01013,Equity
535647,SDC,SDC Techmedia Ltd,INE807O01011,Equity
535648,JUSTDIAL,Just Dial Ltd,INE599M01018,Equity
535657,OONE,ObjectOne Information Systems Ltd,INE860E01011,Equity
535667,IFINSEC,India Finsec Ltd,INE474O01010,Equity
535693,BRAHMINFRA,Brahmaputra Infrastructure Ltd,INE320I01017,Equity
535719,AMPVOLTS,Ampvolts Ltd,INE989J01017,Equity
535730,KHOOBSURAT,Khoobsurat Ltd,INE731G01027,Equity
535754,ORIENTCEM,Orient Cement Ltd,INE876N01018,Equity
535755,ABFRL,Aditya Birla Fashion and Retail Ltd,INE647O01011,Equity
535789,SAMMAANCAP,Sammaan Capital Ltd,INE148I01020,Equity
535910,MMLF,Money Masters Leasing & Finance Ltd,INE340O01021,Equity
535916,ALSL,Alacrity Securities Ltd,INE030P01017,Equity
535917,GCMCOMM,GCM Commodity & Derivatives Ltd,INE200P01016,Equity
535958,ESSENTIA,Integra Essentia Ltd,INE418N01035,Equity
536073,JULIEN,Julien Agro Infratech Ltd,INE890N01027,Equity
536264,TIGERLOGS,Tiger Logistics (India) Ltd,INE906O01029,Equity
536493,JKAGRI,JK Agri Genetics Ltd,INE690O01011,Equity
536507,FLFL,Future Lifestyle Fashions Ltd,INE452O01016,Equity
536565,NOVELIX,Novelix Pharmaceuticals Ltd,INE314I01036,Equity
536659,PVVINFRA,PVV Infra Ltd,INE428B01021,Equity
536672,VCU,VCU Data Management Ltd,INE962O01014,Equity
536709,INDRENEW,IND Renewable Energy Ltd,INE138O01029,Equity
536710,SRGFFL,SRG Fingrow Finance Ltd,INE326P01019,Equity
536737,ACFSL,Amrapali Capital and Finance Services Ltd,INE218P01018,Equity
536738,STELLAR,Stellar Capital Services Ltd,INE325P01011,Equity
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,INE147P01019,Equity
536846,YURANUS,Yuranus Infrastructure Ltd,INE156M01017,Equity
536960,MOM100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option,INF247L01023,Equity
